date,trophicStatus,group,scientificName,AphiaID,scientificName_accepted,rank,kingdom,phylum,class,order,family,genus,lifeStage,identificationQualifier,identificationRemark,count
2018-09-04,hetero,Choanoflagellata,Parvicorbicula socialis,105588,Parvicorbicula socialis,Species,Protozoa,Choanozoa,Choanoflagellatea,Acanthoecida,Acanthoecidae,Parvicorbicula,NA,NA,NA,11667
2018-09-04,hetero,Choanoflagellata,Choanozoa,562870,Choanozoa,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,23334
2018-09-04,auto,Chrysophyta,Dinobryon,157240,Dinobryon,Genus,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA,spp. Indet.,NA,3889
2018-09-04,auto,Cryptophyta,Hillea,178565,Hillea,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,15556
2018-09-04,auto,Cryptophyta,Teleaulax,106285,Teleaulax,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,11667
2018-09-04,auto,Dictyochophyta,Dictyocha,157258,Dictyocha,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,288
2018-09-04,auto,Dinoflagellata,Ceratium,109506,Ceratium,Genus,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,NA,spp. Indet.,NA,144
2018-09-04,auto,Dinoflagellata,Gonyaulax,109519,Gonyaulax,Genus,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,NA,spp. Indet.,NA,432
2018-09-04,auto,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,144
2018-09-04,auto,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,288
2018-09-04,auto,Dinoflagellata,Katodinium,109477,Katodinium,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,432
2018-09-04,auto,Dinoflagellata,Protoperidinium leonis,110229,Protoperidinium leonis,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,NA,NA,144
2018-09-04,auto,Dinoflagellata,Protoperidinium,109553,Protoperidinium,Genus,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,spp. Indet.,NA,720
2018-09-04,auto,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,resting spores,Indet.,NA,288
2018-09-04,auto,Dinoflagellata,Scrippsiella precaria,110173,Scrippsiella precaria,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,144
2018-09-04,auto,Dinoflagellata,Scrippsiella trochoidea,110172,Scrippsiella acuminata,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,144
2018-09-04,auto,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,3889
2018-09-04,auto,Prymnesiophyta-Haptophyta,Phaeocystis pouchetii,115106,Phaeocystis pouchetii,Species,Chromista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,NA,NA,NA,322787
2018-09-04,auto,Unknown_flagellate,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,431679
2018-09-04,auto,Bacillariophyta,Pennales,1304629,Pennales,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,576
2018-09-04,auto,Bacillariophyta,Chaetoceros,148985,Chaetoceros,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,spp. Indet.,NA,8496
2018-09-04,hetero,Ciliophora,Oligotrichea,732974,Oligotrichea,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,864
2018-09-13,auto,Bacillariophyta,Chaetoceros convolutus,156611,Chaetoceros convolutus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,80
2018-09-13,auto,Bacillariophyta,Pseudo-nitzschia delicatissima,149153,Pseudo-nitzschia delicatissima,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,240
2018-09-13,auto,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,440
2018-09-13,auto,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,120
2018-09-13,auto,Bacillariophyta,Thalassionema nitzschioides,149093,Synedra nitzschioides f. nitzschioides,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,160
2018-09-13,auto,Chlorophyta-Prasinophyta,Pyramimonas grossii,495352,Pyramimonas subg. Trichocystis grossii,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,5303
2018-09-13,auto,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,42424
2018-09-13,hetero,Choanoflagellata,Monosiga marina,105643,Monosiga marina,Species,Protozoa,Choanozoa,Choanoflagellatea,Craspedida,Codonosigaceae,Monosiga,NA,NA,NA,5303
2018-09-13,hetero,Choanoflagellata,Parvicorbicula socialis,105588,Parvicorbicula socialis,Species,Protozoa,Choanozoa,Choanoflagellatea,Acanthoecida,Acanthoecidae,Parvicorbicula,NA,NA,NA,5303
2018-09-13,hetero,Choanoflagellata,Choanozoa,562870,Choanozoa,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,5303
2018-09-13,hetero,Ciliophora,Myrionecta rubra,292896,Mesodinium rubrum,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,520
2018-09-13,auto,Cryptophyta,Hillea,178565,Hillea,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,519694
2018-09-13,auto,Cryptophyta,Teleaulax acuta,106305,Teleaulax acuta,Species,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,NA,NA,5303
2018-09-13,auto,Cryptophyta,Teleaulax amphioxeia,106306,Teleaulax amphioxeia,Species,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,NA,NA,5303
2018-09-13,auto,Cryptophyta,Teleaulax,106285,Teleaulax,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,254544
2018-09-13,auto,Dictyochophyta,Dictyocha,157258,Dictyocha,Genus,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,spores,Indet.,NA,40
2018-09-13,auto,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,480
2018-09-13,auto,Dinoflagellata,Scrippsiella trochoidea,110172,Scrippsiella acuminata,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,40
2018-09-13,hetero,Kinetoplastidea,Telonema subtilis,118076,Telonema subtile,Species,Chromista,Cryptophyta,Telonemea,Telonemida,NA,Telonema,NA,NA,NA,5303
2018-09-13,hetero,Metazoa,Appendicularia,103357,Appendicularia,Genus,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,NA,Indet.,NA,40
2018-09-13,auto,Unknown_flagellate,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,445452
2018-09-13,auto,Bacillariophyta,Pennales,1304629,Pennales,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,80
2018-09-13,hetero,Ciliophora,Oligotrichea,732974,Oligotrichea,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,21000
2018-09-18,auto,Bacillariophyta,Dactyliosolen fragilissimus,149310,Rhizosolenia fragilissima f. fragilissima,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,40
2018-09-18,auto,Bacillariophyta,Pseudo-nitzschia delicatissima,149153,Pseudo-nitzschia delicatissima,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,40
2018-09-18,auto,Bacillariophyta,Pseudo-nitzschia multiseries,175738,Pseudo-nitzschia multiseries,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,240
2018-09-18,auto,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,3360
2018-09-18,auto,Bacillariophyta,Thalassionema nitzschioides,149093,Synedra nitzschioides f. nitzschioides,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,40
2018-09-18,auto,Chlorophyta-Prasinophyta,Pyramimonas orientalis,547692,Pyramimonas orientalis,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,28000
2018-09-18,auto,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,91000
2018-09-18,hetero,Ciliophora,Myrionecta rubra,292896,Mesodinium rubrum,Species,Chromista,Ciliophora,Litostomatea,Cyclotrichiida,Mesodiniidae,Myrionecta,NA,NA,NA,40
2018-09-18,auto,Cryptophyta,Hillea,178565,Hillea,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,1050000
2018-09-18,auto,Cryptophyta,Teleaulax acuta,106305,Teleaulax acuta,Species,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,NA,NA,7000
2018-09-18,auto,Cryptophyta,Teleaulax,106285,Teleaulax,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,420000
2018-09-18,auto,Dictyochophyta,Dictyocha speculum,157260,Octactis speculum,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,40
2018-09-18,auto,Dinoflagellata,Gonyaulax,109519,Gonyaulax,Genus,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,NA,spp. Indet.,NA,40
2018-09-18,auto,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,120
2018-09-18,auto,Dinoflagellata,Katodinium,109477,Katodinium,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,40
2018-09-18,auto,Dinoflagellata,Protoperidinium oblongum,110238,Protoperidinium oblongum,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,NA,NA,40
2018-09-18,auto,Dinoflagellata,Protoperidinium,109553,Protoperidinium,Genus,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,spp. Indet.,NA,40
2018-09-18,auto,Dinoflagellata,Scrippsiella trochoidea,110172,Scrippsiella acuminata,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,40
2018-09-18,auto,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Indet.,NA,80
2018-09-18,hetero,Metazoa,Copepoda,1080,Copepoda,Subclass,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,nauplii,Indet.,NA,200
2018-09-18,auto,Unknown_flagellate,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,420000
2018-09-18,hetero,Ciliophora,Oligotrichea,732974,Oligotrichea,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,4640
2018-09-25,auto,Bacillariophyta,Chaetoceros cinctus,149622,Chaetoceros cinctus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,1110
2018-09-25,auto,Bacillariophyta,Chaetoceros debilis,149219,Chaetoceros debilis,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,962
2018-09-25,auto,Bacillariophyta,Chaetoceros laciniosus,149228,Chaetoceros laciniosus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,1924
2018-09-25,auto,Bacillariophyta,Corethron criophilum,149110,Corethron criophilum,Species,Chromista,Ochrophyta,Bacillariophyceae,Corethrales,Corethraceae,Corethron,NA,NA,NA,148
2018-09-25,auto,Bacillariophyta,Cylindrotheca closterium,149004,Cylindrotheca closterium,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,NA,NA,NA,74
2018-09-25,auto,Bacillariophyta,Dactyliosolen fragilissimus,149310,Rhizosolenia fragilissima f. fragilissima,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,5994
2018-09-25,auto,Bacillariophyta,Dactyliosolen phuketensis,248064,Rhizosolenia phuketensis,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,1258
2018-09-25,auto,Bacillariophyta,Ditylum brightwellii,149023,Ditylum brightwellii,Species,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,NA,NA,NA,222
2018-09-25,auto,Bacillariophyta,Eucampia groenlandica,157430,Eucampia groenlandica,Species,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,74
2018-09-25,auto,Bacillariophyta,Guinardia delicatula,149112,Rhizosolenia delicatula,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,NA,NA,NA,296
2018-09-25,auto,Bacillariophyta,Leptocylindrus danicus,149106,Leptocylindrus danicus,Species,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,NA,NA,NA,2146
2018-09-25,auto,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,535000
2018-09-25,auto,Bacillariophyta,Rhizosolenia setigera,149115,Rhizosolenia setigera,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,NA,NA,NA,74
2018-09-25,auto,Bacillariophyta,Thalassionema nitzschioides,149093,Synedra nitzschioides f. nitzschioides,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,1924
2018-09-25,auto,Bacillariophyta,Thalassiosira rotula,148942,Thalassiosira rotula,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,NA,NA,148
2018-09-25,auto,Bacillariophyta,Thalassiosira,148912,Thalassiosira,Genus,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,NA,spp. Indet.,NA,518
2018-09-25,auto,Chlorophyta-Prasinophyta,Pyramimonas orientalis,547692,Pyramimonas orientalis,Species,Plantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,NA,NA,NA,23333
2018-09-25,auto,Unknown_Chlorophyta?,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,27223
2018-09-25,hetero,Choanoflagellata,Parvicorbicula socialis,105588,Parvicorbicula socialis,Species,Protozoa,Choanozoa,Choanoflagellatea,Acanthoecida,Acanthoecidae,Parvicorbicula,NA,NA,NA,3889
2018-09-25,hetero,Choanoflagellata,Choanozoa,562870,Choanozoa,Phylum,Protozoa,Choanozoa,NA,NA,NA,NA,NA,Indet.,NA,23334
2018-09-25,auto,Chrysophyta,Dinobryon,157240,Dinobryon,Genus,Chromista,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA,spp. Indet.,NA,3889
2018-09-25,auto,Chrysophyta,Meringosphaera mediterranea,248129,Meringosphaera mediterranea,Species,Chromista,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Meringosphaera,NA,NA,NA,3889
2018-09-25,hetero,Ciliophora,Tintinnina,732976,Tintinnina,Suborder,Chromista,Ciliophora,Oligotrichea,Choreotrichida,NA,NA,NA,Indet.,NA,74
2018-09-25,auto,Cryptophyta,Hillea,178565,Hillea,Genus,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Hilleaceae,Hillea,NA,sp. Indet.,NA,89447
2018-09-25,auto,Cryptophyta,Teleaulax,106285,Teleaulax,Genus,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Teleaulax,NA,spp. Indet.,NA,77780
2018-09-25,auto,Dictyochophyta,Dictyocha speculum,157260,Octactis speculum,Species,Chromista,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,Dictyocha,NA,NA,NA,148
2018-09-25,auto,Dinoflagellata,Dinophysis rotundata,162793,Phalacroma rotundatum,Species,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Dinophysis,NA,NA,NA,74
2018-09-25,auto,Dinoflagellata,Gymnodinium,109475,Gymnodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,spp. Indet.,NA,1110
2018-09-25,auto,Dinoflagellata,Gyrodinium,109476,Gyrodinium,Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,NA,spp. Indet.,NA,666
2018-09-25,auto,Dinoflagellata,Katodinium,109477,Katodinium,Genus,Chromista,Myzozoa,Dinophyceae,Tovelliales,Tovelliaceae,Katodinium,NA,spp. Indet.,NA,148
2018-09-25,auto,Dinoflagellata,Prorocentrum micans,110303,Prorocentrum micans,Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,NA,NA,NA,74
2018-09-25,auto,Dinoflagellata,Protoperidinium,109553,Protoperidinium,Genus,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,spp. Indet.,NA,74
2018-09-25,auto,Dinoflagellata,Protoperidinium steinii,110257,Protoperidinium steinii,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,NA,NA,NA,666
2018-09-25,auto,Dinoflagellata,Dinophyceae,19542,Dinophyceae,Class,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,resting spores,Indet.,NA,1332
2018-09-25,auto,Dinoflagellata,Scrippsiella precaria,110173,Scrippsiella precaria,Species,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Scrippsiella,NA,NA,NA,666
2018-09-25,auto,Unknown_Dinophyceae?,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,7778
2018-09-25,hetero,Ebriidea,Ebria tripartita,118051,Ebria tripartita,Species,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,NA,NA,NA,1554
2018-09-25,hetero,Kinetoplastidea,Metromonas simplex,118059,Metromonas simplex,Species,Chromista,Cercozoa,Metromonadea,Metromonadea incertae sedis,NA,Metromonas,NA,NA,NA,3889
2018-09-25,hetero,Kinetoplastidea,Pseudobodo tremulans,104015,Pseudobodo tremulans,Species,Chromista,Bigyra,Bicoecea,Bicoecida,Cafeteriaceae,Pseudobodo,NA,NA,NA,3889
2018-09-25,hetero,Metazoa,Appendicularia,103357,Appendicularia,Genus,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,NA,Indet.,NA,74
2018-09-25,auto,Unknown_flagellate,Protozoa,5,Protozoa,Kingdom,Protozoa,NA,NA,NA,NA,NA,NA,Indet.,NA,303342
2018-09-25,auto,Bacillariophyta,Pennales,1304629,Pennales,Order,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,NA,Indet.,NA,148
2018-09-25,auto,Bacillariophyta,Skeletonema marinoi,376667,Skeletonema marinoi,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,NA,NA,NA,3034
2018-09-25,auto,Bacillariophyta,Chaetoceros,148985,Chaetoceros,Genus,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,spp. Indet.,NA,666
2018-09-25,hetero,Ciliophora,Oligotrichea,732974,Oligotrichea,Class,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,NA,Indet.,NA,4292
2018-10-04,auto,Bacillariophyta,Cerataulina bicornis,465382,Syringidium bicorne,Species,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Cerataulina,NA,NA,NA,148
2018-10-04,auto,Bacillariophyta,Chaetoceros convolutus,156611,Chaetoceros convolutus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,370
2018-10-04,auto,Bacillariophyta,Chaetoceros debilis,149219,Chaetoceros debilis,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,296
2018-10-04,auto,Bacillariophyta,Chaetoceros laciniosus,149228,Chaetoceros laciniosus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,518
2018-10-04,auto,Bacillariophyta,Chaetoceros seiracanthus,163118,Chaetoceros seiracanthus,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,592
2018-10-04,auto,Bacillariophyta,Chaetoceros socialis,149123,Chaetoceros socialis,Species,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,NA,NA,NA,1110
2018-10-04,auto,Bacillariophyta,Dactyliosolen fragilissimus,149310,Rhizosolenia fragilissima f. fragilissima,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,7992
2018-10-04,auto,Bacillariophyta,Dactyliosolen phuketensis,248064,Rhizosolenia phuketensis,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,NA,NA,NA,666
2018-10-04,auto,Bacillariophyta,Ditylum brightwellii,149023,Ditylum brightwellii,Species,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,NA,NA,NA,740
2018-10-04,auto,Bacillariophyta,Eucampia groenlandica,157430,Eucampia groenlandica,Species,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,814
2018-10-04,auto,Bacillariophyta,Eucampia zodiacus,149131,Eucampia zodiacus,Species,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Eucampia,NA,NA,NA,296
2018-10-04,auto,Bacillariophyta,Guinardia delicatula,149112,Rhizosolenia delicatula,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,NA,NA,NA,1702
2018-10-04,auto,Bacillariophyta,Leptocylindrus danicus,149106,Leptocylindrus danicus,Species,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,NA,NA,NA,8066
2018-10-04,auto,Bacillariophyta,Pseudo-nitzschia seriata,149152,Pseudo-nitzschia seriata,Species,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NA,NA,NA,214000
2018-10-04,auto,Bacillariophyta,Rhizosolenia setigera,149115,Rhizosolenia setigera,Species,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Rhizosolenia,NA,NA,NA,370
2018-10-04,auto,Bacillariophyta,Thalassionema nitzschioides,149093,Synedra nitzschioides f. nitzschioides,Species,Chromista,Ochrophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,Thalassionema,NA,NA,NA,1628
