eventID,occurrenceID,eventDate,minimumDepthInMeters,maximumDepthInMeters,lat,long,scientificName,scientificnameID,taxonRank,lifeStage,taxonRemark,identificationQualifier,measurementValue,occuranceStatus,basisOfRecord,identifiedBy,method
Hakai_phyto_QU39_2017-10-11_0m,Hakai_phyto_QU39_2017-10-11_0m_49,2017-10-11,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,242632,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-11_0m,Hakai_phyto_QU39_2017-10-11_0m_50,2017-10-11,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,32333,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-11_0m,Hakai_phyto_QU39_2017-10-11_0m_51,2017-10-11,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,7400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-11_0m,Hakai_phyto_QU39_2017-10-11_0m_52,2017-10-11,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp.,5400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-11_0m,Hakai_phyto_QU39_2017-10-11_0m_53,2017-10-11,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,NA,5400,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_1,2017-10-20,0,0,50.0307000000001,-125.0992,Asterionella glacialis,urn:lsid:marinespecies.org:taxname:148955,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_2,2017-10-20,0,0,50.0307000000001,-125.0992,Syringidium bicorne,urn:lsid:marinespecies.org:taxname:573619,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_3,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros concavicornis,urn:lsid:marinespecies.org:taxname:156607,Species,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_4,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros convolutus,urn:lsid:marinespecies.org:taxname:156611,Species,NA,NA,NA,440,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_5,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_6,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros didymus,urn:lsid:marinespecies.org:taxname:149122,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_7,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,resting spore,NA,spp.,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_8,2017-10-20,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,440,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_9,2017-10-20,0,0,50.0307000000001,-125.0992,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,NA,200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_10,2017-10-20,0,0,50.0307000000001,-125.0992,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_11,2017-10-20,0,0,50.0307000000001,-125.0992,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,NA,1440,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_12,2017-10-20,0,0,50.0307000000001,-125.0992,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,NA,520,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_13,2017-10-20,0,0,50.0307000000001,-125.0992,Grammatophora,urn:lsid:marinespecies.org:taxname:149335,Genus,NA,NA,spp.,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_14,2017-10-20,0,0,50.0307000000001,-125.0992,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_15,2017-10-20,0,0,50.0307000000001,-125.0992,Paralia sulcata,urn:lsid:marinespecies.org:taxname:149055,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_16,2017-10-20,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_17,2017-10-20,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_18,2017-10-20,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_19,2017-10-20,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,680,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_20,2017-10-20,0,0,50.0307000000001,-125.0992,Coscinodiscus angustelineatus,urn:lsid:marinespecies.org:taxname:964359,Species,NA,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_21,2017-10-20,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,1000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_22,2017-10-20,0,0,50.0307000000001,-125.0992,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,Class,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_23,2017-10-20,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,36750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_24,2017-10-20,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,7000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_25,2017-10-20,0,0,50.0307000000001,-125.0992,Parvicorbicula socialis,urn:lsid:marinespecies.org:taxname:105588,Species,NA,NA,NA,3000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_26,2017-10-20,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,33250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_27,2017-10-20,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_28,2017-10-20,0,0,50.0307000000001,-125.0992,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_29,2017-10-20,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,136500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_30,2017-10-20,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,10500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_31,2017-10-20,0,0,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_32,2017-10-20,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,2360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_33,2017-10-20,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_34,2017-10-20,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,280,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_35,2017-10-20,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_36,2017-10-20,0,0,50.0307000000001,-125.0992,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,NA,spp.,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_37,2017-10-20,0,0,50.0307000000001,-125.0992,Prorocentrum micans,urn:lsid:marinespecies.org:taxname:110303,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_38,2017-10-20,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,equatorial groove,Dinophyceae?,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_39,2017-10-20,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_40,2017-10-20,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,236250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_41,2017-10-20,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,760,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_42,2017-10-20,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,440,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_43,2017-10-20,0,0,50.0307000000001,-125.0992,Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,Genus,NA,NA,spp.,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-20_0m,Hakai_phyto_QU39_2017-10-20_0m_44,2017-10-20,0,0,50.0307000000001,-125.0992,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_1,2017-10-24,0,0,50.0307000000001,-125.0992,Chaetoceros convolutus,urn:lsid:marinespecies.org:taxname:156611,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_2,2017-10-24,0,0,50.0307000000001,-125.0992,Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_3,2017-10-24,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_4,2017-10-24,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_5,2017-10-24,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,NA,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_6,2017-10-24,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,120,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_7,2017-10-24,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_8,2017-10-24,0,0,50.0307000000001,-125.0992,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,NA,spp.,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_9,2017-10-24,0,0,50.0307000000001,-125.0992,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,NA,3500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_10,2017-10-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,35000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_11,2017-10-24,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,21000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_12,2017-10-24,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,680,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_13,2017-10-24,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,127750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_14,2017-10-24,0,0,50.0307000000001,-125.0992,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,NA,3000,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_15,2017-10-24,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,40250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_16,2017-10-24,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,1800,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_17,2017-10-24,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_18,2017-10-24,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,160,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_19,2017-10-24,0,0,50.0307000000001,-125.0992,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_20,2017-10-24,0,0,50.0307000000001,-125.0992,Prorocentrum,urn:lsid:marinespecies.org:taxname:109566,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_21,2017-10-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,equatorial groove,Dinophyceae?,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_22,2017-10-24,0,0,50.0307000000001,-125.0992,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_23,2017-10-24,0,0,50.0307000000001,-125.0992,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,nauplii,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_24,2017-10-24,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,NA,NA,334250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_25,2017-10-24,0,0,50.0307000000001,-125.0992,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,NA,NA,600,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_26,2017-10-24,0,0,50.0307000000001,-125.0992,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,NA,200,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-24_0m,Hakai_phyto_QU39_2017-10-24_0m_27,2017-10-24,0,0,50.0307000000001,-125.0992,Chaetoceros tenuissimus,urn:lsid:marinespecies.org:taxname:156623,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_1,2017-10-31,0,0,50.0307000000001,-125.0992,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_2,2017-10-31,0,0,50.0307000000001,-125.0992,Paralia sulcata,urn:lsid:marinespecies.org:taxname:149055,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_3,2017-10-31,0,0,50.0307000000001,-125.0992,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,NA,40,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_4,2017-10-31,0,0,50.0307000000001,-125.0992,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,NA,240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_5,2017-10-31,0,0,50.0307000000001,-125.0992,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,NA,spp.,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_6,2017-10-31,0,0,50.0307000000001,-125.0992,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_7,2017-10-31,0,0,50.0307000000001,-125.0992,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,alpha-starch,Chlorophyta?,8750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_8,2017-10-31,0,0,50.0307000000001,-125.0992,Monosiga marina,urn:lsid:marinespecies.org:taxname:105643,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_9,2017-10-31,0,0,50.0307000000001,-125.0992,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,NA,NA,5250,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_10,2017-10-31,0,0,50.0307000000001,-125.0992,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,NA,360,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_11,2017-10-31,0,0,50.0307000000001,-125.0992,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,NA,sp.,17500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_12,2017-10-31,0,0,50.0307000000001,-125.0992,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,NA,1750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_13,2017-10-31,0,0,50.0307000000001,-125.0992,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,NA,spp.,15750,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_14,2017-10-31,0,0,50.0307000000001,-125.0992,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,NA,3500,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_15,2017-10-31,0,0,50.0307000000001,-125.0992,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,NA,2240,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_16,2017-10-31,0,0,50.0307000000001,-125.0992,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,spores,NA,NA,80,Present,HumanObservation,Louis Hobson,Morphology
Hakai_phyto_QU39_2017-10-31_0m,Hakai_phyto_QU39_2017-10-31_0m_17,2017-10-31,0,0,50.0307000000001,-125.0992,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,NA,spp.,160,Present,HumanObservation,Louis Hobson,Morphology
